Período;Região;Instituição;Vermelha;Laranja;Amarela;Verde;Azul;Branca;SemTriagem;TotalAtendimentos
2020-04;Região de Saúde Norte;CH Trás-os-Montes Alto Douro;145;5267;25381;13196;329;2510;19;46828
2020-03;Região de Saúde do Centro;CHU Cova da Beira;31;1076;9119;4100;116;581;17;15023
2020-03;Região de Saúde do Centro;CHU Coimbra;293;7574;26475;12568;776;1705;15940;49391
2020-03;Região de Saúde do Centro;CH Tondela-Viseu;146;4158;15251;9650;530;1559;3902;31294
2020-03;Região de Saúde LVT;CHU Lisboa Central;179;2390;15824;12057;755;0;24455;31205
2020-03;Região de Saúde LVT;Hospital Fernando Fonseca;153;6429;17853;31172;1029;1424;195;58060
2020-03;Região de Saúde LVT;Hospital Garcia de Orta;148;3652;11655;17321;1563;533;593;34872
2020-03;Região de Saúde Norte;CHU Porto;185;3530;17434;4551;623;1073;6647;27396
2020-03;Região de Saúde Norte;CH Trás-os-Montes Alto Douro;123;4510;22138;11354;267;2069;17;40461
2020-03;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;85;1894;13452;7633;225;1265;83;24554
2020-03;Região de Saúde do Alentejo;ULS Baixo Alentejo;89;3135;13903;7687;366;157;233;25337
2020-03;Região de Saúde do Alentejo;ULS Norte Alentejano;65;1999;8129;9390;274;626;0;20483
2020-03;Região de Saúde LVT;Hospital Vila Franca Xira;109;3348;15760;13172;447;438;6;33274
2020-03;Região de Saúde Norte;CHU São João;270;7287;19801;9201;1069;156;20092;37784
2020-03;Região de Saúde Norte;CH Póvoa Varzim/Vila Conde;61;1408;7724;6424;170;203;408;15990
2020-03;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;46;2255;13265;12660;243;1791;180;30260
2020-03;Região de Saúde Norte;Hospital de Braga, EPE;188;4320;21634;19904;1122;0;317;47168
2020-03;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;20;1187;6085;6833;251;215;0;14591
2020-03;Região de Saúde do Algarve;CHU Algarve;197;10927;33341;30328;1804;3414;494;80011
2020-03;Região de Saúde do Centro;ULS Guarda;78;1886;11608;7172;782;667;127;22193
2020-03;Região de Saúde LVT;CHU Lisboa Norte;203;5363;18321;24336;1281;655;4475;50159
2020-03;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;199;3867;15546;11585;207;997;153;32401
2020-03;Região de Saúde LVT;Hospital de Cascais, PPP;89;4427;12431;17669;161;127;0;34904
2020-03;Região de Saúde LVT;Hospital de Loures;116;4316;16819;22032;355;171;35;43809
2020-03;Região de Saúde Norte;CH Vila Nova Gaia/Espinho;83;3779;22965;10788;337;1662;702;39614
2020-03;Região de Saúde do Alentejo;Hospital Espírito Santo Évora;75;2854;6957;5262;269;780;233;16197
2020-03;Região de Saúde do Alentejo;ULS Litoral Alentejano;23;852;4906;3828;39;182;11739;9830
2020-03;Região de Saúde LVT;CH Barreiro/Montijo;85;2538;13316;8229;313;61;12407;24542
2020-03;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;132;4429;17322;16038;363;1683;301;39967
2020-03;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;79;3006;16031;9145;210;447;265;28918
2020-03;Região de Saúde Norte;ULS Matosinhos;69;2863;8401;5345;566;1322;2519;18566
2020-03;Região de Saúde do Centro;CH Leiria;204;3729;18767;16903;831;1087;0;41521
2020-03;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;188;5029;20621;10024;493;1837;99;38192
2020-03;Região de Saúde do Centro;Hospital Figueira Foz;45;1174;8906;5089;47;219;4;15480
2020-03;Região de Saúde do Centro;ULS Castelo Branco;42;900;7213;5953;263;335;66;14706
2020-03;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;64;1812;7142;10772;709;419;15870;20918
2020-03;Região de Saúde LVT;CH Setúbal;94;2574;9395;6282;358;772;12281;19475
2020-03;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;104;4056;13457;11501;469;395;99;29982
2020-03;Região de Saúde Norte;CH Entre Douro e Vouga;206;5107;19456;13399;995;7687;1898;46850
2020-03;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;254;5663;19156;13220;288;3082;3634;41663
2020-03;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;132;3962;17642;13872;137;384;84;36129
2020-02;Região de Saúde do Centro;CHU Cova da Beira;25;818;7086;3186;98;436;12;11649
2020-02;Região de Saúde LVT;Hospital Garcia de Orta;114;2781;9002;13025;1163;320;381;26405
2020-02;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;198;4406;14499;10147;184;2222;2707;31656
2020-02;Região de Saúde Norte;CH Trás-os-Montes Alto Douro;89;3460;17400;9020;192;1318;13;31479
2020-02;Região de Saúde Norte;CH Vila Nova Gaia/Espinho;60;2808;17860;8509;242;1291;239;30770
2020-02;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;101;3054;14004;10862;105;262;62;28388
2020-02;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;63;1475;10691;5812;162;549;33;18752
2020-02;Região de Saúde do Algarve;CHU Algarve;144;8341;25900;23582;1312;2230;382;61509
2020-02;Região de Saúde do Centro;CH Tondela-Viseu;111;3166;11647;7407;403;1188;2957;23922
2020-02;Região de Saúde do Centro;ULS Castelo Branco;36;650;5496;4585;186;229;17;11182
2020-02;Região de Saúde LVT;CH Setúbal;58;1933;7053;4587;194;609;9889;14434
2020-02;Região de Saúde LVT;CHU Lisboa Norte;157;4250;14707;18724;1021;423;3411;39282
2020-02;Região de Saúde LVT;Hospital de Cascais, PPP;75;3393;9736;13730;94;94;0;27122
2020-02;Região de Saúde LVT;Hospital de Loures;89;3336;12619;17082;255;114;22;33495
2020-02;Região de Saúde LVT;Hospital Vila Franca Xira;83;2488;12277;10403;337;306;6;25894
2020-02;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;40;1710;10231;9859;167;1307;142;23314
2020-02;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;14;893;4740;5329;180;159;0;11315
2020-02;Região de Saúde do Alentejo;ULS Baixo Alentejo;64;2373;10634;6038;281;116;101;19506
2020-02;Região de Saúde do Alentejo;ULS Norte Alentejano;54;1526;6285;7248;189;439;0;15741
2020-02;Região de Saúde do Centro;CHU Coimbra;223;5645;20505;9210;623;1141;13020;37347
2020-02;Região de Saúde do Centro;Hospital Figueira Foz;31;895;6969;4080;31;157;2;12163
2020-02;Região de Saúde LVT;CH Barreiro/Montijo;65;1883;10208;6124;205;41;9961;18526
2020-02;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;49;1342;5559;8154;530;234;12639;15868
2020-02;Região de Saúde Norte;CHU São João;196;4370;15540;6121;875;131;16196;27233
2020-02;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;59;2332;12381;6844;137;312;263;22065
2020-02;Região de Saúde Norte;CHU Porto;143;2693;13757;3615;489;598;3874;21295
2020-02;Região de Saúde Norte;CH Entre Douro e Vouga;129;3932;15206;10274;715;6596;1490;36852
2020-02;Região de Saúde Norte;CH Póvoa Varzim/Vila Conde;46;1070;6104;4859;117;140;328;12336
2020-02;Região de Saúde do Alentejo;ULS Litoral Alentejano;19;632;3778;2955;21;143;8957;7548
2020-02;Região de Saúde do Centro;CH Leiria;156;2791;14357;12752;563;718;0;31337
2020-02;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;154;3910;16195;7796;357;1087;75;29499
2020-02;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;96;3470;13487;12880;270;1169;138;31372
2020-02;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;144;2951;12055;8810;125;622;132;24707
2020-02;Região de Saúde do Alentejo;Hospital Espírito Santo Évora;57;2135;5353;4060;177;559;177;12341
2020-02;Região de Saúde do Centro;ULS Guarda;55;1400;8909;5389;578;475;35;16806
2020-02;Região de Saúde LVT;CHU Lisboa Central;135;1710;12200;8991;562;0;19316;23598
2020-02;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;74;3186;10536;9133;347;292;79;23568
2020-02;Região de Saúde LVT;Hospital Fernando Fonseca;113;4912;13873;23817;739;1034;144;44488
2020-02;Região de Saúde Norte;Hospital de Braga, EPE;151;3311;17046;14954;789;0;248;36251
2020-02;Região de Saúde Norte;ULS Matosinhos;46;2179;6412;4056;454;336;1854;13483
2020-01;Região de Saúde do Alentejo;ULS Norte Alentejano;24;818;3296;3764;98;237;0;8237
2020-01;Região de Saúde do Centro;ULS Guarda;28;773;4727;2809;291;250;20;8878
2020-01;Região de Saúde do Centro;ULS Castelo Branco;21;344;2811;2436;105;106;11;5823
2020-01;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;23;683;2930;4191;282;120;6611;8229
2020-01;Região de Saúde LVT;CHU Lisboa Norte;81;2286;7796;9820;528;213;1824;20724
2020-01;Região de Saúde Norte;CH Vila Nova Gaia/Espinho;33;1490;9278;4377;119;676;150;15973
2020-01;Região de Saúde do Alentejo;ULS Baixo Alentejo;32;1292;5571;3205;154;64;60;10318
2020-01;Região de Saúde LVT;CH Setúbal;35;1018;3619;2397;108;315;5133;7492
2020-01;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;77;1552;6045;4524;73;313;64;12584
2020-01;Região de Saúde LVT;Hospital de Cascais, PPP;39;1803;4985;7074;55;38;0;13994
2020-01;Região de Saúde LVT;Hospital de Loures;44;1807;6530;8814;126;55;7;17376
2020-01;Região de Saúde LVT;Hospital Fernando Fonseca;60;2588;7402;12317;399;555;74;23321
2020-01;Região de Saúde LVT;Hospital Garcia de Orta;61;1495;4819;7004;610;176;219;14165
2020-01;Região de Saúde Norte;CH Trás-os-Montes Alto Douro;56;1891;9226;4697;93;728;9;16691
2020-01;Região de Saúde do Alentejo;Hospital Espírito Santo Évora;33;1114;2789;2139;104;301;97;6480
2020-01;Região de Saúde do Centro;CHU Cova da Beira;16;429;3751;1577;45;243;9;6061
2020-01;Região de Saúde do Centro;CH Leiria;89;1498;7267;6573;283;360;0;16070
2020-01;Região de Saúde do Centro;CH Tondela-Viseu;59;1673;6170;3938;213;628;1558;12681
2020-01;Região de Saúde LVT;CH Barreiro/Montijo;29;1022;5257;3228;120;26;5144;9682
2020-01;Região de Saúde LVT;CHU Lisboa Central;60;935;6477;4576;276;0;10230;12324
2020-01;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;101;2377;7525;5360;85;1174;1455;16622
2020-01;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;8;465;2465;2766;97;84;0;5885
2020-01;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;34;806;5857;3118;77;285;19;10177
2020-01;Região de Saúde do Algarve;CHU Algarve;55;4408;13568;12282;716;1126;253;32155
2020-01;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;79;2180;8498;4364;188;557;49;15866
2020-01;Região de Saúde do Centro;Hospital Figueira Foz;17;501;3634;2037;11;75;1;6275
2020-01;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;53;1918;7068;6638;121;614;83;16412
2020-01;Região de Saúde LVT;Hospital Vila Franca Xira;36;1294;6463;5150;166;130;3;13239
2020-01;Região de Saúde Norte;CHU São João;91;2286;8162;3181;465;117;8610;14302
2020-01;Região de Saúde Norte;CH Entre Douro e Vouga;82;2079;7857;5258;366;3623;776;19265
2020-01;Região de Saúde Norte;Hospital de Braga, EPE;80;1821;8724;7612;400;0;134;18637
2020-01;Região de Saúde Norte;ULS Matosinhos;26;1201;3349;2140;223;162;928;7101
2020-01;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;58;1698;7380;5896;53;152;28;15237
2020-01;Região de Saúde do Alentejo;ULS Litoral Alentejano;9;319;1955;1484;8;65;4555;3840
2020-01;Região de Saúde do Centro;CHU Coimbra;125;2943;10711;4682;352;566;7214;19379
2020-01;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;36;1713;5562;4713;165;178;51;12367
2020-01;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;38;1200;6263;3584;93;165;240;11343
2020-01;Região de Saúde Norte;CHU Porto;84;1378;7195;1820;248;299;2044;11024
2020-01;Região de Saúde Norte;CH Póvoa Varzim/Vila Conde;20;586;3335;2451;67;92;183;6551
2020-01;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;28;933;5228;5018;88;653;77;11948
2019-12;Região de Saúde do Alentejo;ULS Litoral Alentejano;100;4551;23326;16442;137;951;47726;45507
2019-12;Região de Saúde LVT;CH Setúbal;324;10218;46899;31986;692;3135;53682;93254
2019-12;Região de Saúde LVT;Hospital Distrital de Santarém, EPE;395;15384;59072;54856;655;2033;251;132395
2019-12;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;302;12932;73977;42679;960;2133;44;132983
2019-12;Região de Saúde Norte;Hospital da Senhora da Oliveira, Guimarães, EPE;216;10464;60200;59100;1246;7790;759;139016
2019-12;Região de Saúde do Alentejo;ULS Norte Alentejano;304;8613;37465;40737;1120;2652;0;90891
2019-12;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;266;7891;34739;45611;3109;1263;70055;92879
2019-12;Região de Saúde Norte;CHU Porto;775;15724;85356;21494;2465;3254;24034;129068
2019-12;Região de Saúde Norte;CH Entre Douro e Vouga;736;23377;91356;55144;3804;35009;8196;209426
2019-12;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;961;22359;83405;59321;838;12342;15332;179226
2019-12;Região de Saúde Norte;Hospital de Braga, EPE;867;17944;100868;97072;5269;0;1624;222020
2019-12;Região de Saúde Norte;ULS Matosinhos;330;12935;38787;22783;1861;1946;10934;78642
2019-12;Região de Saúde do Centro;CH Leiria;695;15786;87138;77428;4041;4465;0;189553
2019-12;Região de Saúde do Centro;CH Tondela-Viseu;525;17141;71956;45054;2230;6981;17043;143887
2019-12;Região de Saúde do Centro;Hospital Figueira Foz;163;5008;42993;24320;192;1203;56;73879
2019-12;Região de Saúde do Centro;ULS Castelo Branco;122;3399;32145;27503;1299;1305;121;65773
2019-12;Região de Saúde LVT;CHU Lisboa Norte;851;16212;71507;87725;6011;2090;67295;184396
2019-12;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;759;14735;71815;56591;958;3873;580;148731
2019-12;Região de Saúde LVT;Hospital de Cascais, PPP;428;18572;56748;84209;626;439;0;161022
2019-12;Região de Saúde LVT;Hospital de Loures;479;17666;75802;104322;1392;697;161;200358
2019-12;Região de Saúde LVT;Hospital Vila Franca Xira;471;13312;67274;58527;2213;2403;28;144200
2019-12;Região de Saúde Norte;CHU São João;1140;24449;94355;40538;5092;2072;91961;167646
2019-12;Região de Saúde Norte;CH Trás-os-Montes Alto Douro;476;18587;104139;51450;1218;7480;68;183350
2019-12;Região de Saúde Norte;CH Vila Nova Gaia/Espinho;375;16599;104264;53853;1918;7525;1340;184534
2019-12;Região de Saúde Norte;Hospital Santa Maria Maior, EPE;101;5290;28681;27792;1137;672;0;63673
2019-12;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;464;17926;83925;61687;733;1750;635;166485
2019-12;Região de Saúde do Alentejo;Hospital Espírito Santo Évora;349;11645;32651;24657;1158;3056;998;73516
2019-12;Região de Saúde do Algarve;CHU Algarve;1003;47682;156964;136600;5531;13174;1945;360954
2019-12;Região de Saúde do Centro;CHU Cova da Beira;135;3523;39781;11404;295;1889;13935;57027
2019-12;Região de Saúde LVT;CH Barreiro/Montijo;346;11321;57921;35199;1199;3897;49038;109883
2019-12;Região de Saúde Norte;CH Póvoa Varzim/Vila Conde;315;5869;36092;27829;645;1181;1695;71931
2019-12;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;283;8313;63739;35206;963;3326;278;111830
2019-12;Região de Saúde do Alentejo;ULS Baixo Alentejo;323;12588;58626;30448;1422;716;2033;104123
2019-12;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;672;19797;96507;49493;1824;7105;412;175398
2019-12;Região de Saúde do Centro;CHU Coimbra;1258;29770;120350;49020;3825;1854;92962;206077
2019-12;Região de Saúde do Centro;ULS Guarda;310;8109;51973;33094;3280;3463;347;100229
2019-12;Região de Saúde LVT;CHU Lisboa Central;706;9434;70887;61931;3497;0;101202;146455
2019-12;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;505;18429;79746;74423;1673;7339;511;182115
2019-12;Região de Saúde LVT;Hospital Fernando Fonseca;695;27510;81475;141332;4730;5366;1118;261108
2019-12;Região de Saúde LVT;Hospital Garcia de Orta;760;15043;50431;86180;7257;1643;2407;161314
2019-11;Região de Saúde do Alentejo;ULS Litoral Alentejano;92;4174;21396;15081;125;872;43636;41740
2019-11;Região de Saúde do Centro;CH Leiria;630;14408;79419;69994;3713;4078;0;172242
2019-11;Região de Saúde do Centro;CHU Coimbra;1165;27428;110873;45145;3531;1707;83818;189849
2019-11;Região de Saúde LVT;Centro Hospitalar de Lisboa Ocidental, EPE;233;7150;31904;41465;2866;1136;63371;84754
2019-11;Região de Saúde Norte;CHU São João;1050;22309;86424;37237;4676;1927;82363;153623
2019-11;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;272;11697;67308;38656;878;1942;43;120753
2019-11;Região de Saúde Norte;CH Póvoa Varzim/Vila Conde;278;3827;26206;19403;346;1104;1539;51164
2019-11;Região de Saúde Norte;Centro Hospitalar Tâmega e Sousa, EPE;857;20382;76048;53879;773;11327;13988;163266
2019-11;Região de Saúde Norte;CH Vila Nova Gaia/Espinho;349;15163;95172;48706;1755;6864;1150;168009
2019-11;Região de Saúde do Alentejo;Hospital Espírito Santo Évora;319;10573;30032;22476;1070;2779;808;67249
2019-11;Região de Saúde do Alentejo;ULS Norte Alentejano;280;7908;34448;37017;1019;2444;0;83116
2019-11;Região de Saúde LVT;Centro Hospitalar do Oeste, EPE;454;16625;72377;66802;1507;6735;410;164500
2019-11;Região de Saúde LVT;Hospital de Cascais, PPP;399;16488;51704;76753;583;403;0;146330
2019-11;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;422;16428;77044;56026;681;1599;615;152200
2019-11;Região de Saúde do Centro;CHU Cova da Beira;117;3127;36159;9863;235;1621;13927;51122
2019-11;Região de Saúde do Centro;CH Tondela-Viseu;478;15716;65948;40979;2034;6362;15619;131517
2019-11;Região de Saúde do Centro;Hospital Figueira Foz;144;4566;39259;21868;179;1123;53;67139
2019-11;Região de Saúde LVT;CHU Lisboa Central;642;8530;64703;56984;3147;0;90193;134006
2019-11;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;698;13443;65090;51400;908;4023;0;135562
2019-11;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;260;7580;58082;32216;881;3045;260;102064
2019-11;Região de Saúde do Algarve;CHU Algarve;930;43406;144263;125248;4987;12050;1907;330884
2019-11;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;620;17799;88176;44759;1677;6439;357;159470
